category,page,name,price,normal_price
Wine,6,CRICOVA ORASUL SUBTERAN Vin Cabernet Sauvignon roze sec 0.75l,78.40,78.40
Wine,6,CRICOVA Vin Cabernet Sauvignon alb sec 0.75l,139.95,139.95
Wine,6,CRICOVA EDITIE LIMITATA Vin Feteasca Neagra rosu sec 0.75l,139.95,139.95
Wine,6,CASTEL MIMI Vin Cabernet Sauvignon roze sec 0.75l,121.90,121.90
Wine,6,PURCARI Vin rosu sec Cabernet Sauvignon 750ml,135.25,135.25
Wine,6,INDIVIDO Vin roze sec Cabernet Sauvignon & Merlot  750ml,124.95,124.95
Wine,6,INDIVIDO Vin rosu sec Rara Neagra-Malbec-Syrah  750ml,124.95,124.95
Wine,6,CHATEAU VARTELY Vin roze sec Malbec & Syrah  750ml,71.80,71.80
Sparkling wine,1,CRICOVA CUVEE PRESTIGE Vin spumant roze brut 0.75l,145.50,145.50
Sparkling wine,1,CRICOVA Vin spumant rosu dulce 0.75l,100.80,100.80
Sparkling wine,1,CRICOVA CUVEE PRESTIGE Vin spumant Pinot Meunier roze extrasec 0.75l,168.00,168.00
Sparkling wine,1,CRICOVA CRISECCO Vin spumant roze brut 0.75l,75.90,75.90
Sparkling wine,1,MARTINI Vin spumant Prosecco alb sec 0.75l,206.95,206.95
Sparkling wine,1,CON-TRE Sparkling wine Pinot Grigio Roze 0.75l,85.00,85.00
Sparkling wine,1,RĂDĂCINI METIER Sparkling wine rose dry 0.75L,142.95,142.95
Sparkling wine,1,RĂDĂCINI METIER Sparkling wine white dry 0.75L,142.95,142.95
Sparkling wine,1,POIANA Sparkling wine Feteasca Albă white dry 0.75L,114.95,114.95
Sparkling wine,1,BOSTAVAN DOR Sparkling wine rose dry 0.75l,63.50,63.50
Sparkling wine,1,LEGENDA MOLDOVEI Sparkling wine semi-dry white 0.75L,58.80,58.80
Sparkling wine,1,BOSTAVAN DOR Sparkling wine white sweet 0.75l,59.35,59.35
Sparkling wine,1,MOET CHANDONSparkling wine white dry 0.75L,1057.95,1057.95
Sparkling wine,1,CRICOVA Sparkling wine Moldova white semi-dry 0.75L,100.80,100.80
Sparkling wine,1,CRICOVA Sparkling wine CUVEE PRESTIGE rose extra dry 0.75L,145.50,145.50
Sparkling wine,1,CRICOVA Sparkling wine PINOT NOIR extra dry 0.75L,145.50,145.50
Sparkling wine,1,MARTINI Sparkling wine SPARKLING ROSE semi-dry pink 0.75L,241.50,241.50
Sparkling wine,1,CINZANO Sparkling wine ASTI white sweet 0.75L,216.70,216.70
Sparkling wine,1,CRICOVA CUVEE PRESTIGE Vin spumant roze brut 0.75l,145.50,145.50
Sparkling wine,1,CRICOVA Vin spumant rosu dulce 0.75l,100.80,100.80
Sparkling wine,1,CRICOVA CUVEE PRESTIGE Vin spumant Pinot Meunier roze extrasec 0.75l,168.00,168.00
Sparkling wine,1,CRICOVA CRISECCO Vin spumant roze brut 0.75l,75.90,75.90
Sparkling wine,1,MARTINI Vin spumant Prosecco alb sec 0.75l,206.95,206.95
Sparkling wine,1,CUVEE DE PURCARI Vin spumant roze brut 0.75l,280.95,280.95
Sparkling wine,1,CON-TRE Vin Petiant alb demisec Bianco Frizzante 750ml,59.00,59.00
Sparkling wine,1,CON-TRE Vin Spumant alb dulce Moscato 750ml,79.00,79.00
Sparkling wine,1,CONTARINI Vin Spumant roze brut Pinot Rose 750ml,89.00,89.00
Sparkling wine,1,CONTARINI Vin Spumant alb extra sec Millesimato Blanc de Blancs 750ml,51.95,69.00
Sparkling wine,1,CONTARINI Vin Prosecco alb brut Millesimato DOC 750ml,99.00,99.00
Sparkling wine,2,CRICOVA CUVEE PRESTIGE Vin spumant roze brut 0.75l,145.50,145.50
Sparkling wine,2,CRICOVA Vin spumant rosu dulce 0.75l,100.80,100.80
Sparkling wine,2,CRICOVA CUVEE PRESTIGE Vin spumant Pinot Meunier roze extrasec 0.75l,168.00,168.00
Sparkling wine,2,CRICOVA CRISECCO Vin spumant roze brut 0.75l,75.90,75.90
Sparkling wine,2,MARTINI Vin spumant Prosecco alb sec 0.75l,206.95,206.95
Sparkling wine,2,CONTARINI Vin Prosecco alb extra sec Millesimato DOC 750ml,99.00,99.00
Sparkling wine,2,CONTARINI Vin Prosecco alb brut Valdobbiadene Superiore DOCG 750ml,129.00,129.00
Sparkling wine,2,RADACINI Vin Spumant alb brut Blanc de Cabernet 750ml,56.90,56.90
Sparkling wine,2,MILLE EMOZIONI Bautura slab alcoolica alb dulce Moscato 750ml,63.90,63.90
Sparkling wine,2,MILLE EMOZIONI Bautura slab alcoolica alb dulce Peach 750ml,63.90,63.90
Sparkling wine,2,MILLE EMOZIONI Bautura slab alcoolica roze dulce Strawberry 750ml,63.90,63.90
Sparkling wine,2,RADACINI Vin Spumant roze demisec 750ml,38.45,46.50
Sparkling wine,2,RADACINI Vin Spumant alb demisec Muscat 750ml,38.45,46.50
Sparkling wine,2,RADACINI Vin Spumant alb demisec 750ml,38.45,46.50
Sparkling wine,2,RADACINI Vin Spumant roze dulce VERO DI MOSCATO 750ml,63.70,63.70
Sparkling wine,2,RADACINI Vin Spumant roze dulce  750ml,56.90,56.90
Sparkling wine,2,RADACINI Vin Spumant alb dulce Muscat  750ml,56.90,56.90
Sparkling wine,2,RADACINI Vin Spumant alb demisec  750ml,56.90,56.90
Sparkling wine,2,RADACINI Vin Spumant alb brut  750ml,56.90,56.90
Sparkling wine,2,RADACINI Vin Spumant alb dulce VERO DI MOSCATO 750ml,63.70,63.70
Sparkling wine,2,CRICOVA Vin Spumant roze dulce LACRIMA DULCE 750ml,75.90,75.90
Sparkling wine,2,CRICOVA Vin Perlant roze dulce LACRIMA DULCE LIGHT 750ml,75.90,75.90
Sparkling wine,2,CRICOVA Vin Perlant alb dulce LACRIMA DULCE LIGHT 750ml,75.90,75.90
Sparkling wine,2,CRICOVA Vin Spumant alb demisec SOVETSCOE 750ml,37.95,37.95
Sparkling wine,2,CRICOVA Vin Spumant rosu demisec ORIGINAL 750ml,46.95,46.95
Sparkling wine,2,CRICOVA Vin Spumant roze demisec ORIGINAL 750ml,46.95,46.95
Sparkling wine,2,CRICOVA Vin Spumant alb demisec LACRIMA DULCE   750ml,75.90,75.90
Sparkling wine,2,CRICOVA Vin Spumant alb brut CRISECCO 750ml,75.90,75.90
Sparkling wine,2,CRICOVA Vin Spumant roze brut CLASIC 750ml,100.80,100.80
Sparkling wine,3,CRICOVA CUVEE PRESTIGE Vin spumant roze brut 0.75l,145.50,145.50
Sparkling wine,3,CRICOVA Vin spumant rosu dulce 0.75l,100.80,100.80
Sparkling wine,3,CRICOVA CUVEE PRESTIGE Vin spumant Pinot Meunier roze extrasec 0.75l,168.00,168.00
Sparkling wine,3,CRICOVA CRISECCO Vin spumant roze brut 0.75l,75.90,75.90
Sparkling wine,3,MARTINI Vin spumant Prosecco alb sec 0.75l,206.95,206.95
Sparkling wine,3,CRICOVA Vin Spumant alb demisec ORIGINAL 750ml,46.95,46.95
Sparkling wine,3,CRICOVA Vin Spumant alb brut CLASIC 750ml,100.80,100.80
Sparkling wine,3,CRICOVA Vin Spumant alb brut CUVEE PRESTIGE 750ml,145.50,145.50
Sparkling wine,3,CRICOVA Vin Petiant roze demidulce PETIANT 750ml,39.15,39.15
Sparkling wine,3,CRICOVA Vin Petiant alb demidulce PETIANT 750ml,39.15,39.15
Sparkling wine,3,APRIORI Vin Spumant roze dulce Muscat  250ml,21.50,21.50
Sparkling wine,3,APRIORI Vin Spumant alb dulce Muscat  250ml,21.50,21.50
Sparkling wine,3,APRIORI Vin Spumant roze dulce Muscat  750ml,63.30,63.30
Sparkling wine,3,APRIORI Vin Spumant alb demisec Muscat  750ml,63.30,63.30
Sparkling wine,3,APRIORI Vin Spumant alb dulce Muscat  750ml,63.30,63.30
Sparkling wine,3,MAURT Bautura slab alcoolica alb dulce Muscat  750ml,36.50,36.50
Sparkling wine,3,MI PIACE Bautura slab alcoolica Strawberry Delight 750ml,57.50,57.50
Sparkling wine,3,MI PIACE Bautura slab alcoolica Blue Lagoon 750ml,57.50,57.50
Sparkling wine,3,MARTINI Vin Spumant alb dulce Asti 750ml,218.50,218.50
Sparkling wine,3,PURCARI Vin Spumant alb brut CUVEE DE PURCARI 750ml,234.95,234.95
Sparkling wine,3,BOSTAVAN Vin Spumant alb dulce Muscat  750ml,59.35,59.35
Sparkling wine,3,BOSTAVAN Vin Spumant roze demisec DOR 750ml,59.35,59.35
Strong alcoholic drinks,1,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,1,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,1,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,1,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,1,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,1,CINZANO BIANCO Semi-sweet white vermouth 1L,178.35,178.35
Strong alcoholic drinks,1,БУКЕТ МОЛДАВИИ Vermouth sweet white  0.5L,68.95,68.95
Strong alcoholic drinks,1,MARTINI BIANCO Vermouth sweet white  0.5L,126.50,126.50
Strong alcoholic drinks,1,БУКЕТ МОЛДАВИИ Dessert liqueur Chokeberry 0.5L,121.25,121.25
Strong alcoholic drinks,1,БУКЕТ МОЛДАВИИ Dessert liqueur Walnut 0.5L,121.25,121.25
Strong alcoholic drinks,1,БУКЕТ МОЛДАВИИ Balm Fernet 0.5L,101.75,101.75
Strong alcoholic drinks,1,NUCUL DE AUR Balm 0.5L,90.00,90.00
Strong alcoholic drinks,1,NUCATĂ DOMNEASCĂ  Aperitiv 0.5L,96.50,96.50
Strong alcoholic drinks,1,LOUIS DU CONTE Cognac Gloria 7 years 0.5L,133.95,133.95
Strong alcoholic drinks,1,БУКЕТ МОЛДАВИИ Divin 7 ani 0.5L,156.35,156.35
Strong alcoholic drinks,1,БУКЕТ МОЛДАВИИ Cognac 5 years 0.5L,120.90,120.90
Strong alcoholic drinks,1,ROUA MOLDOVEI Cognac 5 years 0.5L,115.00,115.00
Strong alcoholic drinks,1,"BARDAR SILVER Cognac 7 years, with packaging 0.5L",190.40,190.40
Strong alcoholic drinks,1,CUZA VODĂ Cognac 5 years 0.5L,105.00,105.00
Strong alcoholic drinks,1,CHATEAU VARTELY Cognac VSOP 0.5L,99.90,99.90
Strong alcoholic drinks,1,CĂLĂRAȘI AURUM Cognac 7 years 0.5L,185.00,185.00
Strong alcoholic drinks,1,"BĂLȚI Cognac 7 years, in packaging  0.5L",254.90,254.90
Strong alcoholic drinks,1,CĂLĂRAȘII GOLD COLLECTION Cognac 12ani 0.5l,505.95,505.95
Strong alcoholic drinks,1,"CĂLĂRAȘI LEGENDA Cognac 5 years, in box 0.5L",128.75,128.75
Strong alcoholic drinks,1,UNGHENI VIN Cognac 7 years 0.5L,175.00,175.00
Strong alcoholic drinks,1,BĂLȚI Cognac 7 years 0.5L,225.00,225.00
Strong alcoholic drinks,1,CHIȘINĂU Cognac 10 years 0.5L,293.40,293.40
Strong alcoholic drinks,1,BELII AIST Cognac 5 years 0.5L,115.95,115.95
Strong alcoholic drinks,1,CĂLĂRAȘI VICTOR Divin 15 years 0.5L,746.95,746.95
Strong alcoholic drinks,2,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,2,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,2,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,2,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,2,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,2,CĂLĂRAȘI ȘTEFAN VODĂ Divin 25 years 0.5L,1869.95,1869.95
Strong alcoholic drinks,2,MOLDOVA Divin 7 years 0.5L,216.95,216.95
Strong alcoholic drinks,2,BARZA NEAGRĂ Divin 5 years 0.5L,115.95,115.95
Strong alcoholic drinks,2,ХОРТИЦЯ Vodka Platinum 0.2L,33.60,33.60
Strong alcoholic drinks,2,ХОРТИЦЯ Classic Vodka  0.2L,32.50,32.50
Strong alcoholic drinks,2,БУЛЬБАШЬ Vodka Bereozovie Listociki 0.5L,83.95,83.95
Strong alcoholic drinks,2,ZERNOFF Vodka Silver 0.5L,75.40,75.40
Strong alcoholic drinks,2,МЕРНАЯ Vodka Traditia 0.5L,86.50,86.50
Strong alcoholic drinks,2,БУЛЬБАШЬ Vodka Zubrovaya 0.5L,83.95,83.95
Strong alcoholic drinks,2,SPICUȘOR Classic Vodka 0.245L,31.25,31.25
Strong alcoholic drinks,2,Gordon's Gin Pink 0.7L,258.75,258.75
Strong alcoholic drinks,2,JACK DANIEL'S Whisky Fire 0.7L,429.95,429.95
Strong alcoholic drinks,2,GLENMORANGIE Whisky 0.7L,667.00,667.00
Strong alcoholic drinks,2,GORDON'S Gin 0.7L,223.95,223.95
Strong alcoholic drinks,2,THE FAMOUS GROUSE Whisky 0.7L,234.60,234.60
Strong alcoholic drinks,2,WILD TURKEY Whisky 0.7L,310.50,310.50
Strong alcoholic drinks,2,JACK DANIEL'S Whisky Honey 0.7L,429.95,429.95
Strong alcoholic drinks,2,TULLAMORE DEW Whisky 0.7L,292.95,292.95
Strong alcoholic drinks,2,THOMAS SHACKLEY Dry Gin 0.5L,120.00,120.00
Strong alcoholic drinks,2,CAMPARI Liqueur Bitter 0.7L,277.95,277.95
Strong alcoholic drinks,2,CREAMFIELD Classic Liqueur 0.5L,132.95,132.95
Strong alcoholic drinks,2,JAMESON Whisky 0.5L,252.95,252.95
Strong alcoholic drinks,2,CUERPO Rum Gold 0.7L,155.30,155.30
Strong alcoholic drinks,2,AGAVITA Tequila Blanco 0.7 L,212.75,212.75
Strong alcoholic drinks,3,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,3,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,3,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,3,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,3,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,3,BACARDI Rum CARTA BLANCA 1L,355.00,355.00
Strong alcoholic drinks,3,WILLIAM GRANT'S Whisky Triple Wood 0.7L,252.95,252.95
Strong alcoholic drinks,3,J&B Whisky Rare 1L,356.50,356.50
Strong alcoholic drinks,3,MOROSHA Vodca Spring 0.5l,78.95,78.95
Strong alcoholic drinks,3,MOROSHA Vodca Carpathian 0.5l,78.95,78.95
Strong alcoholic drinks,3,BOIAR Divin 5 ani 0.5l,112.45,112.45
Strong alcoholic drinks,3,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,3,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,3,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,3,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,3,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,3,ХОРТИЦЯ Vodca Premium 0.5l,89.60,89.60
Strong alcoholic drinks,3,ХОРТИЦЯ Vodca Absolut Energy 0.5l,86.30,86.30
Strong alcoholic drinks,3,ХОРТИЦЯ Vodca Platinum 0.7l,118.50,118.50
Strong alcoholic drinks,3,CLAN MACGREGOR Whisky 0.7l,172.50,172.50
Strong alcoholic drinks,3,MOLINARI Liqueur Sambuca extra 0.7l,264.50,264.50
Strong alcoholic drinks,3,HENNESSY Cognac V.S. 0.7l,712.95,712.95
Strong alcoholic drinks,3,BACARDI Rom CARTA NEGRA 1L,355.00,355.00
Strong alcoholic drinks,3,BARDAR GOLD Divin10ani 0.5l,243.00,243.00
Strong alcoholic drinks,3,BARDAR GOLD Divin 7ani 0.5l,205.60,205.60
Strong alcoholic drinks,3,SPICUSOR Vodca Clasic 0.5l,59.95,59.95
Strong alcoholic drinks,3,PERFECT Vodca Exlusiv 0.5l,81.70,81.70
Strong alcoholic drinks,3,PERFECT Vodca 0.5l,75.90,75.90
Strong alcoholic drinks,3,CHATEAU VARTELY Divin XO Tribut cutie 0.7l,262.99,262.99
Strong alcoholic drinks,4,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,4,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,4,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,4,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,4,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,4,CALARASI SPECIAL COLLECTION Divin 7ani 0.5l,199.95,199.95
Strong alcoholic drinks,4,CALARASI LEGENDA Divin 7ani cutie 0.5l,189.75,189.75
Strong alcoholic drinks,4,KOMANDOR Whisky  700ml,113.85,113.85
Strong alcoholic drinks,4,LOUIS DU CONTE Divin QUADRO 5ani 500ml,118.45,118.45
Strong alcoholic drinks,4,LOUIS DU CONTE Divin CLASSIC 5ani 500ml,92.90,92.90
Strong alcoholic drinks,4,KVINT Divin 7ani Decanter 500ml,213.95,213.95
Strong alcoholic drinks,4,KVINT Divin LEGION 5ani 500ml,95.95,125.00
Strong alcoholic drinks,4,OLD CASK Bautura alcoolica aromatizata Whisky 500ml,94.50,94.50
Strong alcoholic drinks,4,KVINT Divin 5ani 200ml,56.35,56.35
Strong alcoholic drinks,4,KVINT Divin SURPRISE 10ani 500ml,314.95,314.95
Strong alcoholic drinks,4,KVINT Divin DREAM 5ani 500ml,98.50,98.50
Strong alcoholic drinks,4,KVINT Vodca VOLCHITSA 500ml,79.50,79.50
Strong alcoholic drinks,4,KVINT Divin TIRAS 6ani 500ml,129.00,129.00
Strong alcoholic drinks,4,KVINT Divin NISTRU 8ani 500ml,163.50,163.50
Strong alcoholic drinks,4,KVINT Divin DOINA 9ani 500ml,179.00,179.00
Strong alcoholic drinks,4,BUCURIA Divin 10ani Barza Alba 500ml,336.95,336.95
Strong alcoholic drinks,4,NIMORINKA Tuica Prune 500ml,90.50,90.50
Strong alcoholic drinks,4,NIMORINKA Rachiu Piersici 500ml,90.50,90.50
Strong alcoholic drinks,4,NIMORINKA Lichior Visina 500ml,85.50,85.50
Strong alcoholic drinks,4,CALARASI Divin SPECIAL COLLECTION 5ani 500ml,137.95,137.95
Strong alcoholic drinks,4,CALARASI Divin AURUM 5ani 500ml,120.00,120.00
Strong alcoholic drinks,4,CALARASI Divin STATUS REGAL 12ani 500ml,304.75,304.75
Strong alcoholic drinks,4,CALARASI Divin STATUS REGAL 7ani 500ml,206.95,206.95
Strong alcoholic drinks,4,CALARASI Brandy 500ml,76.95,76.95
Strong alcoholic drinks,5,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,5,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,5,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,5,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,5,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,5,CALARASI Divin LEGENDA 7ani 500ml,161.85,161.85
Strong alcoholic drinks,5,CALARASI Divin LEGENDA 3ani 500ml,107.95,107.95
Strong alcoholic drinks,5,CALARASI Divin LEGENDA 5ani 500ml,115.00,115.00
Strong alcoholic drinks,5,CALARASI Divin ORFEU 5ani 500ml,109.25,109.25
Strong alcoholic drinks,5,CALARASI Divin LEGENDA 5ani 200ml,56.35,56.35
Strong alcoholic drinks,5,CALARASI Bautura alcoolica tare DUMBRAVA 500ml,66.50,66.50
Strong alcoholic drinks,5,CALARASI Brandy 200ml,36.80,36.80
Strong alcoholic drinks,5,PERSONA Vodca 245ml,28.50,28.50
Strong alcoholic drinks,5,PETROVSKAIA Vodca 1L,105.00,105.00
Strong alcoholic drinks,5,PETROVSKAIA Vodca  245ml,32.50,32.50
Strong alcoholic drinks,5,ZERNOFF Vodca MENDELEEV 500ml,72.50,72.50
Strong alcoholic drinks,5,GOSPODAR Vodca 200ml,29.55,29.55
Strong alcoholic drinks,5,PETROVSKAIA Vodca 500ml,60.50,60.50
Strong alcoholic drinks,5,ZERNOFF Vodca Psenicinaia 500ml,65.45,65.45
Strong alcoholic drinks,5,PERSONA Vodca 500ml,50.50,50.50
Strong alcoholic drinks,5,ZERNOFF Vodca Original 500ml,72.60,72.60
Strong alcoholic drinks,5,ZERNOFF Vodca Secarica 500ml,60.60,60.60
Strong alcoholic drinks,5,UNGHENI VIN Divin GRAND RESERVE 5ani 500ml,115.00,115.00
Strong alcoholic drinks,5,UNGHENI VIN Divin RDB 5ani 500ml,105.00,105.00
Strong alcoholic drinks,5,BALLANTINE'S Whisky Finest 700ml,269.95,269.95
Strong alcoholic drinks,5,CUERPO Lichior Mojito 700ml,113.90,113.90
Strong alcoholic drinks,5,LORDSON Gin 700ml,143.75,143.75
Strong alcoholic drinks,5,AGAVITA Tequila Gold 700ml,212.75,212.75
Strong alcoholic drinks,5,JAMESON Whisky 700ml,344.95,344.95
Strong alcoholic drinks,6,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,6,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,6,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,6,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,6,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,6,ABSOLUT Vodca  700ml,212.75,212.75
Strong alcoholic drinks,6,CRICOVA Divin 7ani 500ml,160.95,160.95
Strong alcoholic drinks,6,CRICOVA Divin 5ani 500ml,119.60,119.60
Strong alcoholic drinks,6,TEZAUR Divin GOLD 5ani 500ml,118.95,118.95
Strong alcoholic drinks,6,TEZAUR Divin GOLD 7ani 500ml,165.00,165.00
Strong alcoholic drinks,6,MERNAYA Vodca Na Moloke 700ml,125.00,125.00
Strong alcoholic drinks,6,MERNAYA Vodca Na Moloke 500ml,88.50,88.50
Strong alcoholic drinks,6,STELELE TALE Bautura alcoolica tare  500ml,68.95,68.95
Strong alcoholic drinks,6,JAGERMEISTER Lichior 700ml,252.95,252.95
Strong alcoholic drinks,6,JACK DANIEL'S Whisky  700ml,418.95,418.95
Strong alcoholic drinks,6,ВОЗДУХ Vodca Light 700ml,101.20,101.20
Strong alcoholic drinks,6,ВОЗДУХ Vodca Light 500ml,71.50,71.50
Strong alcoholic drinks,6,ХОРТИЦЯ Vodca Ice 500ml,94.30,94.30
Strong alcoholic drinks,6,CAPTAIN MORGAN Rom Spiced Gold 1L,345.00,345.00
Strong alcoholic drinks,6,JOHNNIE WALKER Whisky Red Label 700ml,265.00,265.00
Strong alcoholic drinks,6,BAILEY'S Lichior 700ml,270.00,270.00
Strong alcoholic drinks,6,ХОРТИЦЯ Vodca Serebrenaea Prohlada 500ml,80.50,80.50
Strong alcoholic drinks,6,ХОРТИЦЯ Vodca Platinum 500ml,73.25,86.30
Strong alcoholic drinks,6,ХОРТИЦЯ Vodca Clasic 500ml,80.50,80.50
Strong alcoholic drinks,6,RUSSKII STANDART Vodca Original 500ml,135.00,135.00
Strong alcoholic drinks,6,FINLANDIA Vodca 700ml,195.50,195.50
Strong alcoholic drinks,6,FINLANDIA Vodca  500ml,135.00,135.00
Strong alcoholic drinks,6,BARDAR Divin SILVER 7ani 500ml,180.80,180.80
Strong alcoholic drinks,6,BARDAR Divin SILVER 5ani 500ml,119.95,119.95
Strong alcoholic drinks,7,CHIVAS REGAL Whisky 12ani 0.5l,399.95,399.95
Strong alcoholic drinks,7,BUCURIA Divin 10ani 0.5l,378.25,378.25
Strong alcoholic drinks,7,SPERANTA Divin 9ani 0.5l,271.35,271.35
Strong alcoholic drinks,7,BARZA ALBA Divin 5ani 0.5l,147.95,147.95
Strong alcoholic drinks,7,TIMBRUS Vin roze sec 0.75l,88.95,118.00
Strong alcoholic drinks,7,BARDAR Divin SILVER 3ani 500ml,103.50,103.50
Strong alcoholic drinks,7,APEROL Aperitiv 700ml,245.60,245.60
Low alcohol drinks,1,"PJ Low alcohol drink Whisky-Cola, glass bottle 0.33L",17.20,17.20
Low alcohol drinks,1,"ХОРТИЦЯ Light Low alcohol drink Light Grapefruit, dose 0.5L",28.75,28.75
Low alcohol drinks,1,"ХОРТИЦЯ Light Low alcohol drink Red Berry, dose 0.5L",28.75,28.75
Low alcohol drinks,1,"JAGUAR STRONG Low alcohol energy drink, dose 0.45L",30.40,30.40
Low alcohol drinks,1,"FESTIVAL Low alcohol drink Gin Tonic, glass bottle 0.33L",17.50,17.50
Low alcohol drinks,1,STELLA ARTOIS Bere blonda f/a st. 500ml,29.15,29.15
Low alcohol drinks,1,БАЛТИКА Bere blonda N0 f/a doza 500ml,19.50,19.50
Low alcohol drinks,1,БАЛТИКА Bere blonda N0 f/a st. 500ml,19.70,19.70
Low alcohol drinks,1,FESTIVAL Bautura slab alcoolica Pink Grapefruit st. 330ml,17.50,17.50
Low alcohol drinks,1,REVO Bautura slab alcoolica Energizanta visina doza 500ml,27.60,27.60
Low alcohol drinks,1,REVO Bautura slab alcoolica Energizanta doza 500ml,27.60,27.60
Low alcohol drinks,1,RADLER Bere blonda Zmeura f/a st. 450ml,16.50,16.50
Low alcohol drinks,1,RADLER Bere blonda Zero f/a st. 450ml,16.50,16.50
Low alcohol drinks,1,EFES Bere blonda ALCOHOL FREE st. 500ml,18.95,18.95
Low alcohol drinks,1,FESTIVAL Bautura slab alcoolica Red Storm st. 330ml,17.50,17.50
Low alcohol drinks,1,RADLER Bere blonda Zero f/a doza 500ml,15.50,15.50
Low alcohol drinks,1,GOLDLEAF Cidru De pere st. 330ml,16.50,16.50
Low alcohol drinks,1,GOLDLEAF Cidru De mere st. 330ml,16.50,16.50
Low alcohol drinks,1,CHISINAU Bere blonda f/a doza 500ml,15.50,15.50
Low alcohol drinks,1,FESTIVAL Bautura slab alcoolica Club Mix st. 330ml,17.50,17.50
Low alcohol drinks,1,JAGUAR ACTIVE Bautura slab alcoolica Energizanta doza 500ml,27.50,27.50
Beer,1,GARAGE Bere blonda Hard Lemon doza 0.5l,18.50,18.50
Beer,1,БАЛТИКА N7 Bere blonda st. 0.5l,18.50,18.50
Beer,1,TUBORG GREEN Bere blonda doza 0.5l,19.05,19.05
Beer,1,CARLSBERG Bere blondă fără alcool st. 0.45l,21.95,21.95
Beer,1,VOLFAS ENGELMAN Bere blonda IPA doza 0.568l,24.50,24.50
Beer,1,"BALTIKА N0 Blonde beer Grapefruit alcohol-free, dose 0,5L",19.50,19.50
Beer,1,"BALTIKA N0 Blonde malt beer alcohol-free, dose 0,5L",19.50,19.50
Beer,1,"ALBRAU Blonde beer, alcohol-free, dose 0.5L",12.70,12.70
Beer,1,"GARAGE HARDCORE Blonde Beer Grapefruit & More, dose 0.5L",20.50,20.50
Beer,1,"GARAGE HARDCORE Blonde Beer Cherry & More, dose 0.5L",20.95,20.95
Beer,1,"GARAGE HARDCORE Blonde Beer Cherry & More, glass bottle 0.44L",20.50,20.50
Beer,1,"ZATECKY GUS Dark beer, glass bottle 0.48L",18.50,18.50
Beer,1,"TUBORG GREEN Blonde Beer, PET 1.35L",38.50,38.50
Beer,1,"ZATECKY GUS Blonde Beer, PET 1.35L",36.50,36.50
Beer,1,"LITRA Blonde Beer Nuit Blanche, glass bottle 330 ml",26.20,26.20
Beer,1,"LITRA Blonde Beer Hefeweissbier, glass bottle 330 ml",26.20,26.20
Beer,1,"LITRA Blonde Beer Pale Ale, glass bottle 330 ml",26.20,26.20
